feature,importance
cat__Surname_Newbery,5.307938206754267e-06
cat__Surname_Monds,5.30473248765567e-06
cat__Surname_Medvedev,5.290344605507133e-06
cat__Surname_Edman,5.283380042532935e-06
cat__Surname_Collee,5.2790436851853145e-06
cat__Surname_Streeter,5.2736299126416926e-06
cat__Surname_Kirkland,5.238693665276567e-06
cat__Surname_Solomina,5.159438815838465e-06
cat__Surname_Blue,5.15262908730438e-06
cat__Surname_Newman,5.149635490620294e-06
cat__Surname_Panina,5.1470501121531754e-06
cat__Surname_Bochsa,5.1461408691216e-06
cat__Surname_Chiemeka,5.094874780011388e-06
cat__Surname_Burtch,5.08961355621749e-06
cat__Surname_Rubeo,5.077953548895984e-06
cat__Surname_Shepherdson,5.052629578204427e-06
cat__Surname_Thao,5.0518022520745116e-06
cat__Surname_Allard,4.997748730084561e-06
cat__Surname_Cribb,4.99155945937497e-06
cat__Surname_Rechner,4.982835446132559e-06
cat__Surname_Outlaw,4.976375816868312e-06
cat__Surname_Thynne,4.950114507638089e-06
cat__Surname_Bellasis,4.9365974299367085e-06
cat__Surname_David,4.930662973431106e-06
cat__Surname_Renwick,4.915635181676823e-06
cat__Surname_Batty,4.88636052882114e-06
cat__Surname_Cawthorne,4.874874620260705e-06
cat__Surname_Muravyov,4.86673627352816e-06
cat__Surname_Sidorova,4.8638871035267245e-06
cat__Surname_O'Loughlin,4.846418469132549e-06
cat__Surname_Yates,4.804741375597159e-06
cat__Surname_Jimenez,4.788811082891655e-06
cat__Surname_Chalmers,4.783395352912286e-06
cat__Surname_Ebelegbulam,4.77796266360058e-06
cat__Surname_Sunderland,4.730999163658341e-06
cat__Surname_Wetherspoon,4.714058638950045e-06
cat__Surname_Rawlings,4.667546540798049e-06
cat__Surname_Tipton,4.639465692144724e-06
cat__Surname_Lear,4.628020457554383e-06
cat__Surname_Schoenheimer,4.564147053998125e-06
cat__Surname_Hess,4.532443471292491e-06
cat__Surname_Astorga,4.514588257251515e-06
cat__Surname_Waring,4.5043321246905e-06
cat__Surname_Linger,4.486853463959631e-06
cat__Surname_Layh,4.475718152955777e-06
cat__Surname_Fetherstonhaugh,4.449311605447571e-06
cat__Surname_Titus,4.428215407764409e-06
cat__Surname_Ochoa,4.425600373750754e-06
cat__Surname_Drakeford,4.423477176111706e-06
cat__Surname_Davy,4.384402699368407e-06
cat__Surname_Lim,4.348997632288445e-06
cat__Surname_Boag,4.343621568428987e-06
cat__Surname_Zimmer,4.3330865324090076e-06
cat__Surname_Dann,4.305505900452271e-06
cat__Surname_Verjus,4.3028650736964235e-06
cat__Surname_Kellway,4.281725431248258e-06
cat__Surname_Witt,4.2791726724634045e-06
cat__Surname_Bogolyubov,4.271846009020174e-06
cat__Surname_Morphett,4.267085343134642e-06
cat__Surname_Weaver,4.232545948718686e-06
cat__Surname_Pino,4.174551845741719e-06
cat__Surname_Muriel,4.163381211027091e-06
cat__Surname_Gosnell,4.160993774551655e-06
cat__Surname_Ibbott,4.153249292152902e-06
cat__Surname_Glasgow,4.139074560005188e-06
cat__Surname_Kryukov,4.126355204870539e-06
cat__Surname_Belbin,4.122079895937014e-06
cat__Surname_Munson,4.110647136970215e-06
cat__Surname_Buchi,4.1002637839038654e-06
cat__Surname_Dobbs,4.09997429604819e-06
cat__Surname_Corbett,4.089836838425593e-06
cat__Surname_Wilding,4.065181244323003e-06
cat__Surname_Bligh,4.062666262254334e-06
cat__Surname_Romilly,4.058802119480272e-06
cat__Surname_Moen,4.046892119022379e-06
cat__Surname_Chadwick,4.033867825160185e-06
cat__Surname_Mathews,4.0311853718111205e-06
cat__Surname_Claypool,4.027790831504592e-06
cat__Surname_Uvarova,4.0224481514870114e-06
cat__Surname_Hingston,4.015145683044739e-06
cat__Surname_McIver,4.0059377962941664e-06
cat__Surname_Fokine,4.00095730442156e-06
cat__Surname_Fontenot,3.992088744276565e-06
cat__Surname_Packham,3.990462276953104e-06
cat__Surname_Pruneda,3.989294156609482e-06
cat__Surname_Yip,3.982505855917487e-06
cat__Surname_Sherman,3.93809057741961e-06
cat__Surname_Carruthers,3.9176505686441855e-06
cat__Surname_Huie,3.913174259067706e-06
cat__Surname_Fox,3.829032049115335e-06
cat__Surname_Farnsworth,3.826670391869636e-06
cat__Surname_Dipietro,3.785602167606606e-06
cat__Surname_Yermolayeva,3.773245565219539e-06
cat__Surname_Stange,3.745053058351267e-06
cat__Surname_Macadam,3.738013121416504e-06
cat__Surname_Chase,3.729791671467058e-06
cat__Surname_Redding,3.7245131314904253e-06
cat__Surname_Mofflin,3.71239710772647e-06
cat__Surname_Badgery,3.647444254199115e-06
cat__Surname_Du Cane,3.6367430401897533e-06
cat__Surname_Inman,3.6362896879192787e-06
cat__Surname_Shipp,3.626860517469007e-06
cat__Surname_Pickworth,3.614262129775335e-06
cat__Surname_Travis,3.5942202536343433e-06
cat__Surname_Kisch,3.5681810629782736e-06
cat__Surname_Wildman,3.5251218181405296e-06
cat__Surname_Langler,3.515335559731379e-06
cat__Surname_Hassall,3.4862803323516785e-06
cat__Surname_Henning,3.461871500016608e-06
cat__Surname_McNeill,3.450685428431633e-06
cat__Surname_Cone,3.4444697996590853e-06
cat__Surname_Rios,3.398008683358448e-06
cat__Surname_Kinlaw,3.3973552020531896e-06
cat__Surname_Labrador,3.3741833129288735e-06
cat__Surname_Mackey,3.3564540451265218e-06
cat__Surname_Czajkowski,3.345120804246109e-06
cat__Surname_Hernandez,3.3378827273253686e-06
cat__Surname_Corrie,3.336242912602713e-06
cat__Surname_Maitland,3.2988830513834606e-06
cat__Surname_Rischbieth,3.2868647135744383e-06
cat__Surname_Peck,3.2863307317090123e-06
cat__Surname_Hopman,3.273992229293594e-06
cat__Surname_McClinton,3.2539856927045424e-06
cat__Surname_Beede,3.2418126825313184e-06
cat__Surname_Boucaut,3.2344470937083185e-06
cat__Surname_Tennant,3.2318827220334922e-06
cat__Surname_Congreve,3.2281300316120387e-06
cat__Surname_Etheridge,3.1556049301243802e-06
cat__Surname_Smeaton,3.136920208845889e-06
cat__Surname_Spring,3.1253229261151985e-06
cat__Surname_Gonzalez,3.0929757451075332e-06
cat__Surname_Kincaid,3.085382141337561e-06
cat__Surname_Singleton,3.038904643012751e-06
cat__Surname_Favors,3.0091907795206166e-06
cat__Surname_Crace,3.007768976378522e-06
cat__Surname_Chigbogu,3.007005348621979e-06
cat__Surname_Sherrod,3.0035880122334872e-06
cat__Surname_Hardacre,2.999602450251463e-06
cat__Surname_Disher,2.9940474125086773e-06
cat__Surname_Nagy,2.981005307965523e-06
cat__Surname_Vaguine,2.9692067688130435e-06
cat__Surname_Odell,2.9620581097911245e-06
cat__Surname_Palfreyman,2.959143862069583e-06
cat__Surname_Perrodin,2.9160724199790167e-06
cat__Surname_McElroy,2.868566339731086e-06
cat__Surname_Lysaght,2.8648497111339457e-06
cat__Surname_Herrin,2.860811643487917e-06
cat__Surname_McDavid,2.8254927891935465e-06
cat__Surname_Shelby,2.8201376868625773e-06
cat__Surname_Gunter,2.810675554265632e-06
cat__Surname_Philip,2.7886143779839e-06
cat__Surname_Hawes,2.7216587230402222e-06
cat__Surname_Philipp,2.6957798208562116e-06
cat__Surname_Mort,2.6946878717779e-06
cat__Surname_Jefferson,2.680817575029259e-06
cat__Surname_Hendrick,2.6376079812464442e-06
cat__Surname_Khan,2.63435532266675e-06
cat__Surname_Ridley,2.5733773795019145e-06
cat__Surname_Cousens,2.5708444546825346e-06
cat__Surname_McCaffrey,2.5330110666513207e-06
cat__Surname_Wilsmore,2.5190057503625985e-06
cat__Surname_Bustard,2.4965676520420496e-06
cat__Surname_Locke,2.4500832219609983e-06
cat__Surname_Dennys,2.441899788092758e-06
cat__Surname_Welsh,2.4218940738551183e-06
cat__Surname_Fyodorova,2.3798686225134012e-06
cat__Surname_Buckner,2.3731755247006556e-06
cat__Surname_Efremova,2.366616218221347e-06
cat__Surname_Esquivel,2.3654921884747443e-06
cat__Surname_Smalley,2.3285540842156897e-06
cat__Surname_Castella,2.3072170440272877e-06
cat__Surname_Troupe,2.2785803441665846e-06
cat__Surname_Upjohn,2.2616974679962345e-06
cat__Surname_Kashiwagi,2.204309850997683e-06
cat__Surname_Coupp,2.1913648008297447e-06
cat__Surname_Quezada,2.1486511069256505e-06
cat__Surname_Pankhurst,2.0844950586940247e-06
cat__Surname_Brigstocke,2.0305663010356454e-06
cat__Surname_Nevels,2.01060957504434e-06
cat__Surname_Connely,1.9910532124971435e-06
cat__Surname_Lange,1.978810706092543e-06
cat__Surname_Sheffield,1.9648165662577534e-06
cat__Surname_Lascelles,1.9330994955505944e-06
cat__Surname_Hampton,1.929280329390441e-06
cat__Surname_Pye,1.918538099638305e-06
cat__Surname_Band,1.886467169502081e-06
cat__Surname_Lahti,1.8708310830879668e-06
cat__Surname_Hutcheon,1.822248647396441e-06
cat__Surname_Namatjira,1.8106333463674123e-06
cat__Surname_Salas,1.772239460390311e-06
cat__Surname_Glennon,1.710328696172141e-06
cat__Surname_Ershova,1.707023072080053e-06
cat__Surname_Zotova,1.7038921594141554e-06
cat__Surname_Diehl,1.700191674512781e-06
cat__Surname_Aksyonova,1.6910158560640466e-06
cat__Surname_Nebeuwa,1.6876659456182872e-06
cat__Surname_Lavarack,1.6815714333180117e-06
cat__Surname_Mironov,1.6689201407346328e-06
cat__Surname_Menkens,1.654237601625598e-06
cat__Surname_Leworthy,1.6279652925710825e-06
cat__Surname_Bennetts,1.6113473681228655e-06
cat__Surname_Swinton,1.6073058611603698e-06
cat__Surname_Light,1.5985042984392236e-06
cat__Surname_Bair,1.5973192321084664e-06
cat__Surname_Gerasimov,1.5696395722256785e-06
cat__Surname_Schneider,1.554555964232204e-06
cat__Surname_Judd,1.5210218661251866e-06
cat__Surname_Kaleski,1.5088933024160182e-06
cat__Surname_Reyes,1.5067269263618044e-06
cat__Surname_Garnsey,1.4907963628155777e-06
cat__Surname_Alexandrov,1.4776474400193464e-06
cat__Surname_Loving,1.4505529480114683e-06
cat__Surname_Pomeroy,1.4301490387161224e-06
cat__Surname_Bellew,1.4266597612503606e-06
cat__Surname_McKissick,1.2417694917909023e-06
cat__Surname_Moody,1.2282607402851728e-06
cat__Surname_Secombe,1.1807594744578814e-06
cat__Surname_Keen,1.174286034470147e-06
cat__Surname_Hanna,1.1611718789368983e-06
cat__Surname_Donahue,1.1487765918985455e-06
cat__Surname_Mullawirraburka,1.1424080608863705e-06
cat__Surname_Colebatch,1.1390698658538476e-06
cat__Surname_Fontaine,1.0021995541729002e-06
cat__Surname_Gamble,8.440561754881339e-07
cat__Surname_Cockett,7.597692671562027e-07
cat__Surname_Howarth,3.2300531757336283e-07
